Ano,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,Pedra,Defasagem,Fase,Genero,Idade,Ano_Ingresso,Aluno_ID,Ponto_Virada
2022,5.561,5.0,14.0,8.6,9.5,5.0,7.109188101258367,5.444,Quartzo,-2,2.0,Masculino,14.0,2018,RA-454,Não
2022,6.876,5.0,12.0,7.9,7.0,7.5,7.588409318986098,7.278,Ágata,-1,2.0,Feminino,12.0,2022,RA-455,Não
2022,7.193,5.0,12.0,8.2,6.4,6.3,7.93835126393742,8.389,Ametista,-1,2.0,Feminino,12.0,2022,RA-456,Sim
2022,7.68,5.0,12.0,8.8,8.0,7.5,7.485379175771523,7.667,Ametista,-1,2.0,Feminino,12.0,2022,RA-457,Não
2022,6.512,5.0,13.0,7.7,8.0,7.5,7.363190334390532,5.833,Ágata,-1,2.0,Masculino,13.0,2019,RA-458,Não
2022,7.28,5.0,12.0,9.1,7.0,8.1,7.560159028229638,7.222,Ametista,-1,2.0,Masculino,12.0,2019,RA-459,Não
2022,5.711,5.0,12.0,8.1,6.8,7.5,6.855235938668013,5.056,Quartzo,-1,2.0,Masculino,12.0,2022,RA-460,Não
2022,5.451,5.0,12.0,6.7,0.0,7.5,7.509644485414972,7.222,Quartzo,-1,2.0,Feminino,12.0,2018,RA-461,Não
2022,6.626,5.0,14.0,8.5,10.0,7.5,6.441271956190032,6.778,Ágata,-2,2.0,Masculino,14.0,2022,RA-462,Não
2022,6.41,5.0,12.0,7.8,10.0,7.5,6.787883653174996,7.389,Ágata,-1,2.0,Feminino,12.0,2020,RA-463,Não
2022,6.745,5.0,13.0,8.0,7.5,7.5,7.768583239758539,7.722,Ágata,-1,2.0,Feminino,13.0,2022,RA-464,Não
2022,8.012,10.0,11.0,7.9,8.0,7.5,7.907705835580883,8.444,Ametista,0,2.0,Masculino,11.0,2019,RA-465,Sim
2022,6.826,5.0,13.0,9.7,8.5,7.5,7.634533691282994,7.556,Ágata,-1,2.0,Masculino,13.0,2022,RA-466,Não
2022,6.38,5.0,13.0,8.4,5.8,5.0,7.60880651142807,7.111,Ágata,-1,2.0,Feminino,13.0,2022,RA-467,Não
2022,6.313,5.0,13.0,6.7,9.5,7.5,7.448712239115339,6.722,Ágata,-1,2.0,Masculino,13.0,2022,RA-468,Não
2022,7.624,10.0,11.0,9.6,9.0,5.0,7.4971728335515095,7.833,Ametista,0,2.0,Feminino,11.0,2022,RA-469,Não
2022,7.378,5.0,13.0,9.7,8.0,7.5,7.552621311111285,7.5,Ametista,-1,2.0,Feminino,13.0,2019,RA-470,Não
2022,6.535,5.0,13.0,8.5,3.5,5.0,7.902495041331832,8.056,Ágata,-1,2.0,Feminino,13.0,2020,RA-471,Não
2022,5.93,5.0,12.0,7.0,9.0,7.5,6.796210325109339,7.056,Quartzo,-1,2.0,Feminino,12.0,2022,RA-472,Não
2022,5.915,5.0,12.0,6.1,8.0,7.5,7.099835950566474,5.889,Quartzo,-1,2.0,Masculino,12.0,2019,RA-473,Não
2022,6.446,5.0,13.0,9.1,9.5,7.5,6.8105985421817765,6.0,Ágata,-1,2.0,Masculino,13.0,2019,RA-474,Não
2022,7.199,5.0,12.0,9.2,8.5,7.5,7.460375445110599,7.667,Ametista,-1,2.0,Feminino,12.0,2022,RA-475,Não
2022,6.931,5.0,12.0,9.3,9.0,4.4,7.489730783545816,7.556,Ágata,-1,2.0,Feminino,12.0,2019,RA-476,Não
2022,3.633,5.0,13.0,5.0,0.0,5.6,6.690855173031855,4.5,Quartzo,-1,2.0,Masculino,13.0,2022,RA-477,Não
2022,6.709,5.0,12.0,9.1,8.5,5.6,7.351068312853544,7.056,Ágata,-1,2.0,Feminino,12.0,2019,RA-478,Não
2022,8.465,5.0,10.0,9.2,8.0,7.5,9.000645257883876,9.5,Topázio,-1,1.0,Masculino,10.0,2020,RA-479,Sim
2022,7.502,5.0,10.0,8.8,9.0,7.5,8.249895292857836,8.444,Ametista,-1,1.0,Feminino,10.0,2021,RA-480,Sim
2022,7.21,10.0,9.0,8.0,9.0,7.5,7.304106328443791,6.889,Ametista,0,1.0,Masculino,9.0,2021,RA-481,Não
2022,6.866,5.0,11.0,7.9,10.0,7.5,6.739212795758859,6.833,Ágata,-1,1.0,Masculino,11.0,2021,RA-482,Não
2022,5.263,5.0,11.0,4.8,9.0,5.0,7.580290234783772,6.833,Quartzo,-1,1.0,Feminino,11.0,2019,RA-483,Não
2022,6.71,5.0,11.0,8.7,9.5,5.0,7.381179237971043,6.389,Ágata,-1,1.0,Masculino,11.0,2022,RA-484,Não
2022,4.742,5.0,10.0,4.0,9.5,7.5,6.51994833468859,5.444,Quartzo,-1,1.0,Masculino,10.0,2020,RA-485,Não
2022,7.621,5.0,10.0,9.9,10.0,7.5,7.250512685408732,7.222,Ametista,-1,1.0,Feminino,10.0,2020,RA-486,Não
2022,8.417,5.0,10.0,9.7,7.5,7.5,9.012400690958138,9.333,Topázio,-1,1.0,Feminino,10.0,2019,RA-487,Sim
2022,7.413,5.0,10.0,8.8,8.5,7.5,7.929807023942563,7.722,Ametista,-1,1.0,Feminino,10.0,2022,RA-488,Não
2022,5.853,10.0,9.0,7.2,9.0,7.5,6.7633929964601895,6.5,Quartzo,0,1.0,Feminino,9.0,2022,RA-489,Não
2022,7.576,5.0,10.0,8.2,7.9,7.5,8.500199920590868,8.722,Ametista,-1,1.0,Feminino,10.0,2022,RA-490,Sim
2022,7.461,5.0,11.0,9.7,7.5,7.5,7.465261042941546,7.722,Ametista,-1,1.0,Masculino,11.0,2022,RA-491,Não
2022,7.678,5.0,11.0,8.8,10.0,7.5,8.294223383271854,8.278,Ametista,-1,1.0,Feminino,11.0,2022,RA-492,Não
2022,8.306,10.0,9.0,9.4,10.0,7.5,7.783138359610518,8.278,Topázio,0,1.0,Feminino,9.0,2020,RA-493,Não
2022,6.407,5.0,11.0,8.3,6.4,5.0,7.375148122261083,6.944,Ágata,-1,1.0,Feminino,11.0,2022,RA-494,Não
2022,7.857,5.0,11.0,8.9,9.0,7.5,8.37152017614052,8.056,Ametista,-1,1.0,Masculino,11.0,2022,RA-495,Não
2022,6.683,5.0,11.0,6.8,8.5,7.5,6.617104700931741,7.556,Ágata,-1,1.0,Masculino,11.0,2018,RA-496,Não
2022,6.323,5.0,13.0,9.2,6.9,5.0,6.81030167708388,5.833,Ágata,-2,1.0,Feminino,13.0,2016,RA-497,Não
2022,7.7,5.0,11.0,8.8,8.5,7.5,7.0636084151742695,7.556,Ametista,-1,1.0,Feminino,11.0,2018,RA-498,Não
2022,7.826,5.0,10.0,10.0,8.5,7.5,8.278714427897196,7.444,Ametista,-1,1.0,Masculino,10.0,2020,RA-499,Não
2022,8.232,5.0,10.0,10.0,9.0,7.5,8.505383541352233,7.889,Topázio,-1,1.0,Feminino,10.0,2020,RA-500,Não
2022,7.794,10.0,9.0,8.8,8.5,7.5,7.674438818435337,7.333,Ametista,0,1.0,Masculino,9.0,2021,RA-501,Não
2022,8.287,10.0,8.0,9.7,9.5,7.5,7.71750446532573,7.778,Topázio,1,1.0,Feminino,8.0,2021,RA-502,Não
2022,7.95,5.0,10.0,10.0,8.5,7.5,8.292165390224019,7.5,Ametista,-1,1.0,Masculino,10.0,2020,RA-503,Não
2022,8.072,10.0,9.0,8.9,8.5,7.5,7.816334477777333,7.556,Topázio,0,1.0,Feminino,9.0,2021,RA-504,Não
2022,7.591,5.0,11.0,8.0,9.5,7.5,6.444540942881228,7.556,Ametista,-1,1.0,Feminino,11.0,2019,RA-505,Não
2022,7.132,5.0,12.0,7.3,9.5,7.5,7.065169229108124,7.278,Ametista,-2,1.0,Masculino,12.0,2020,RA-506,Não
2022,7.653,5.0,11.0,10.0,8.5,7.5,6.842646835435108,7.222,Ametista,-1,1.0,Feminino,11.0,2021,RA-507,Não
2022,6.575,5.0,10.0,7.4,8.0,7.5,7.166358201718872,7.556,Ágata,-1,1.0,Masculino,10.0,2022,RA-508,Não
2022,7.808,5.0,12.0,8.2,9.0,7.5,7.392383997450414,7.833,Ametista,-2,1.0,Feminino,12.0,2018,RA-509,Não
2022,7.336,5.0,12.0,9.3,8.0,7.5,6.6881713828683615,7.056,Ametista,-2,1.0,Masculino,12.0,2022,RA-510,Não
2022,7.094,5.0,10.0,10.0,8.0,7.5,7.477629806688821,7.056,Ametista,-1,1.0,Feminino,10.0,2022,RA-511,Não
2022,7.365,5.0,10.0,9.3,9.0,7.5,7.822307539358156,7.722,Ametista,-1,1.0,Feminino,10.0,2022,RA-512,Não
2022,8.229,10.0,9.0,9.6,9.0,5.6,7.642616126475823,7.778,Topázio,0,1.0,Masculino,9.0,2021,RA-513,Não
2022,7.039,10.0,9.0,9.7,8.0,7.5,7.208572639862831,5.889,Ametista,0,1.0,Feminino,9.0,2022,RA-514,Não
2022,6.582,5.0,12.0,6.3,8.0,7.5,6.776590302433293,7.556,Ágata,-2,1.0,Masculino,12.0,2022,RA-515,Não
2022,8.903,10.0,9.0,9.7,10.0,7.5,7.991599750422779,8.056,Topázio,0,1.0,Masculino,9.0,2019,RA-516,Não
2022,7.604,5.0,12.0,9.5,6.9,7.5,7.503501993882922,7.833,Ametista,-2,1.0,Feminino,12.0,2017,RA-517,Não
2022,7.661,5.0,10.0,9.4,9.0,7.5,7.7294869365894,7.5,Ametista,-1,1.0,Masculino,10.0,2022,RA-518,Não
2022,8.0,10.0,9.0,9.6,7.4,7.5,7.415478825616736,7.333,Ametista,0,1.0,Masculino,9.0,2022,RA-519,Não
2022,7.035,5.0,11.0,6.8,10.0,7.5,7.667061907563837,7.278,Ametista,-1,1.0,Feminino,11.0,2022,RA-520,Não
2022,7.725,10.0,9.0,10.0,9.0,5.0,7.55049460982144,7.5,Ametista,0,1.0,Masculino,9.0,2022,RA-521,Não
2022,8.306,10.0,9.0,9.1,9.5,7.5,8.090828326509277,8.167,Topázio,0,1.0,Masculino,9.0,2021,RA-522,Não
2022,7.591,5.0,11.0,9.5,10.0,7.5,7.3502154566655715,7.556,Ametista,-1,1.0,Feminino,11.0,2022,RA-523,Não
2022,6.947,5.0,11.0,9.4,0.0,5.0,8.094422143570478,8.056,Ágata,-1,1.0,Masculino,11.0,2019,RA-524,Não
2022,8.013,5.0,11.0,9.3,9.0,7.5,8.439163674398237,8.167,Ametista,-1,1.0,Feminino,11.0,2021,RA-525,Não
2022,8.079,5.0,12.0,9.9,10.0,7.5,7.257015495105833,8.167,Topázio,-2,1.0,Masculino,12.0,2022,RA-526,Não
2022,8.025,10.0,9.0,10.0,8.5,7.5,8.004883801532282,7.5,Ametista,0,1.0,Feminino,9.0,2022,RA-527,Não
2022,5.335,5.0,11.0,6.2,0.0,7.5,7.577402186644204,6.944,Quartzo,-1,1.0,Masculino,11.0,2021,RA-528,Não
2022,6.51,5.0,12.0,8.9,8.5,5.0,7.104807551675276,6.556,Ágata,-2,1.0,Masculino,12.0,2020,RA-529,Não
2022,8.338,5.0,10.0,9.0,10.0,7.5,8.645606560969785,9.056,Topázio,-1,1.0,Masculino,10.0,2019,RA-530,Sim
2022,8.057,5.0,10.0,9.8,9.5,7.5,7.9541632277594125,8.167,Ametista,-1,1.0,Masculino,10.0,2022,RA-531,Não
2022,7.792,10.0,9.0,9.7,9.5,7.5,7.596509468655453,7.167,Ametista,0,1.0,Feminino,9.0,2022,RA-532,Não
2022,6.962,5.0,10.0,8.8,8.5,5.6,7.329390970650918,7.333,Ágata,-1,1.0,Masculino,10.0,2022,RA-533,Não
2022,7.131,5.0,12.0,7.4,9.0,7.5,6.585465065137977,7.333,Ametista,-2,1.0,Feminino,12.0,2021,RA-534,Não
2022,6.953,5.0,10.0,9.2,9.0,7.5,7.610773817002426,6.917,Ágata,-1,1.0,Feminino,10.0,2019,RA-535,Não
2022,7.106,5.0,10.0,8.9,9.5,5.6,7.636697631484304,7.75,Ametista,-1,1.0,Feminino,10.0,2020,RA-536,Não
2022,6.641,5.0,10.0,9.0,9.5,4.4,7.361735672929088,7.167,Ágata,-1,1.0,Masculino,10.0,2022,RA-537,Não
2022,6.309,5.0,13.0,7.5,8.5,5.6,6.815501073581438,5.583,Ágata,-2,1.0,Masculino,13.0,2022,RA-538,Não
2022,7.665,5.0,11.0,9.3,8.5,6.9,8.32427607870873,8.417,Ametista,-1,1.0,Feminino,11.0,2022,RA-539,Sim
2022,7.303,5.0,10.0,9.5,8.5,5.6,7.752504777080243,7.5,Ametista,-1,1.0,Feminino,10.0,2019,RA-540,Não
2022,5.427,2.5,14.0,7.8,10.0,6.9,6.606379445818293,5.0,Quartzo,-3,1.0,Masculino,14.0,2022,RA-541,Não
2022,7.221,5.0,11.0,9.8,8.0,6.3,7.3357118284304725,7.417,Ametista,-1,1.0,Feminino,11.0,2019,RA-542,Não
2022,7.05,5.0,10.0,9.8,8.5,4.4,7.266045826163881,7.167,Ametista,-1,1.0,Feminino,10.0,2022,RA-543,Não
2022,6.307,5.0,10.0,9.7,9.5,5.6,6.915207128110132,6.0,Ágata,-1,1.0,Masculino,10.0,2022,RA-544,Não
2022,6.723,5.0,13.0,6.6,9.5,7.5,7.955341798374505,7.5,Ágata,-2,1.0,Masculino,13.0,2018,RA-545,Não
2022,6.77,5.0,11.0,7.9,9.0,5.0,7.775381389768075,7.917,Ágata,-1,1.0,Feminino,11.0,2021,RA-546,Não
2022,7.745,5.0,11.0,9.7,9.5,5.0,8.636842487375144,8.833,Ametista,-1,1.0,Feminino,11.0,2019,RA-547,Sim
2022,7.292,5.0,12.0,9.1,8.0,6.9,7.4197710608289436,7.583,Ametista,-2,1.0,Masculino,12.0,2019,RA-548,Não
2022,6.301,5.0,10.0,7.9,10.0,6.9,6.552216915430825,6.167,Ágata,-1,1.0,Masculino,10.0,2021,RA-549,Não
2022,6.026,5.0,12.0,9.0,9.0,6.9,7.391251370400288,6.25,Ágata,-2,1.0,Feminino,12.0,2022,RA-550,Não
2022,6.853,5.0,12.0,7.3,8.5,6.9,7.12882255171457,7.333,Ágata,-2,1.0,Feminino,12.0,2018,RA-551,Não
2022,6.625,5.0,11.0,8.8,9.5,5.0,7.5880002459157225,7.167,Ágata,-1,1.0,Masculino,11.0,2022,RA-552,Não
2022,6.39,5.0,11.0,6.9,9.5,6.9,7.834598852245753,8.167,Ágata,-1,1.0,Feminino,11.0,2019,RA-553,Não
2022,5.588,5.0,12.0,6.0,7.9,6.9,6.785824040171323,5.75,Quartzo,-2,1.0,Masculino,12.0,2017,RA-554,Não
2022,5.949,5.0,12.0,8.1,9.5,5.0,7.071008546208373,5.167,Quartzo,-2,1.0,Masculino,12.0,2019,RA-555,Não
2022,7.181,5.0,11.0,8.8,9.0,5.0,8.406669918002285,8.25,Ametista,-1,1.0,Feminino,11.0,2018,RA-556,Não
2022,8.334,5.0,10.0,8.4,10.0,7.5,8.024261083931455,9.333,Topázio,-1,1.0,Masculino,10.0,2019,RA-557,Sim
2022,5.539,2.5,14.0,8.5,9.0,5.0,6.786816381471907,4.5,Quartzo,-3,1.0,Masculino,14.0,2022,RA-558,Não
2022,7.634,5.0,11.0,9.2,9.5,7.5,7.949207060091314,8.083,Ametista,-1,1.0,Masculino,11.0,2021,RA-559,Não
2022,4.949,5.0,11.0,7.2,6.9,5.0,4.791214183791867,3.75,Quartzo,-1,1.0,Masculino,11.0,2020,RA-560,Não
2022,7.856,5.0,11.0,9.0,9.0,7.5,8.334715838703461,8.833,Ametista,-1,1.0,Masculino,11.0,2022,RA-561,Sim
2022,7.855,5.0,11.0,9.0,8.0,7.5,7.757302047540626,8.75,Ametista,-1,1.0,Feminino,11.0,2021,RA-562,Sim
2022,8.22,5.0,11.0,9.2,10.0,7.5,8.021396942391535,8.833,Topázio,-1,1.0,Feminino,11.0,2020,RA-563,Sim
2022,4.972,5.0,13.0,3.8,9.5,5.0,7.331661640086829,6.833,Quartzo,-2,1.0,Masculino,13.0,2019,RA-564,Não
2022,5.233,5.0,13.0,4.1,9.0,7.5,7.114497793730987,5.917,Quartzo,-2,1.0,Masculino,13.0,2022,RA-565,Não
2022,7.729,5.0,12.0,8.4,9.5,7.5,7.578176563930287,7.917,Ametista,-2,1.0,Feminino,12.0,2022,RA-566,Não
2022,6.281,5.0,11.0,6.0,9.5,7.5,6.829311742258255,6.833,Ágata,-1,1.0,Masculino,11.0,2019,RA-567,Não
2022,7.306,2.5,14.0,8.6,8.0,6.9,7.254545956576769,7.944,Ametista,-3,1.0,Masculino,14.0,2018,RA-568,Não
2022,7.074,5.0,12.0,8.7,9.5,5.0,7.924695093413657,7.333,Ametista,-2,1.0,Feminino,12.0,2020,RA-569,Não
2022,5.722,5.0,10.0,7.0,9.0,7.5,7.45588312198496,6.778,Quartzo,-1,1.0,Feminino,10.0,2019,RA-570,Não
2022,6.589,5.0,11.0,8.8,8.5,7.5,6.827408073829037,6.944,Ágata,-1,1.0,Feminino,11.0,2019,RA-571,Não
2022,7.48,10.0,9.0,8.0,8.5,7.5,7.0623717126448255,6.833,Ametista,0,1.0,Masculino,9.0,2022,RA-572,Não
2022,8.261,5.0,11.0,9.9,9.5,7.5,8.17940939423424,8.944,Topázio,-1,1.0,Masculino,11.0,2020,RA-573,Sim
2022,6.86,5.0,10.0,7.2,9.5,5.0,6.805595703401378,6.944,Ágata,-1,1.0,Masculino,10.0,2022,RA-574,Não
2022,5.889,5.0,12.0,6.1,8.0,7.5,7.141831124978383,7.0,Quartzo,-2,1.0,Masculino,12.0,2019,RA-575,Não
2022,7.59,5.0,10.0,9.1,9.5,7.5,8.019828388924722,7.111,Ametista,-1,1.0,Feminino,10.0,2022,RA-576,Não
2022,7.862,5.0,10.0,9.3,9.5,7.5,7.906666945421856,7.111,Ametista,-1,1.0,Feminino,10.0,2022,RA-577,Não
2022,8.814,5.0,10.0,10.0,9.5,8.8,8.093736269564744,9.611,Topázio,-1,1.0,Masculino,10.0,2019,RA-578,Sim
2022,6.067,5.0,10.0,5.8,8.5,7.5,7.945853669514506,7.222,Ágata,-1,1.0,Feminino,10.0,2022,RA-579,Não
2022,7.525,5.0,10.0,9.6,8.0,7.5,7.223762849213465,7.167,Ametista,-1,1.0,Feminino,10.0,2020,RA-580,Não
2022,6.464,5.0,10.0,8.9,7.5,7.5,6.801704047906359,5.889,Ágata,-1,1.0,Masculino,10.0,2019,RA-581,Não
2022,7.064,5.0,10.0,9.0,10.0,7.5,7.961892016258493,7.222,Ametista,-1,1.0,Feminino,10.0,2022,RA-582,Não
2022,7.456,5.0,12.0,9.4,8.5,7.5,7.394245712425383,7.333,Ametista,-2,1.0,Feminino,12.0,2019,RA-583,Não
2022,6.714,5.0,10.0,8.5,8.0,7.5,7.265416545856732,7.333,Ágata,-1,1.0,Feminino,10.0,2019,RA-584,Não
2022,7.398,10.0,9.0,9.1,8.5,7.5,7.131565673698101,6.889,Ametista,0,1.0,Feminino,9.0,2020,RA-585,Não
2022,7.988,5.0,10.0,9.6,10.0,5.6,8.254686469656427,8.778,Ametista,-1,1.0,Feminino,10.0,2021,RA-586,Sim
2022,6.632,5.0,10.0,9.3,9.5,7.5,6.9258344551962,6.167,Ágata,-1,1.0,Masculino,10.0,2022,RA-587,Não
2022,8.622,10.0,9.0,10.0,9.5,5.6,7.56332956954264,8.278,Topázio,0,1.0,Feminino,9.0,2021,RA-588,Não
2022,7.744,10.0,9.0,9.4,9.5,7.5,7.516345761154562,7.056,Ametista,0,1.0,Feminino,9.0,2022,RA-589,Não
2022,7.435,5.0,10.0,8.6,8.5,7.5,7.604476244517933,7.611,Ametista,-1,1.0,Feminino,10.0,2020,RA-590,Não
2022,7.507,5.0,11.0,9.3,9.5,7.5,7.36807518582871,7.389,Ametista,-1,1.0,Masculino,11.0,2021,RA-591,Não
2022,7.381,5.0,10.0,8.5,8.0,5.6,7.801155403687757,7.778,Ametista,-1,1.0,Feminino,10.0,2020,RA-592,Não
2022,6.254,5.0,10.0,7.4,7.5,7.5,7.239122431247424,6.278,Ágata,-1,1.0,Feminino,10.0,2021,RA-593,Não
2022,7.392,5.0,10.0,9.4,8.0,7.5,6.8479422173404,6.889,Ametista,-1,1.0,Masculino,10.0,2022,RA-594,Não
2022,5.18,5.0,12.0,5.5,8.5,7.5,6.967247630908871,6.0,Quartzo,-2,1.0,Masculino,12.0,2018,RA-595,Não
2022,8.971,10.0,9.0,10.0,9.5,7.5,8.248777409615958,9.0,Topázio,0,1.0,Feminino,9.0,2021,RA-596,Sim
2022,8.265,10.0,9.0,10.0,9.0,7.5,7.711344308737123,7.056,Topázio,0,1.0,Masculino,9.0,2022,RA-597,Não
2022,6.35,5.0,11.0,7.2,9.5,7.5,7.106425050791097,6.944,Ágata,-1,1.0,Feminino,11.0,2022,RA-598,Não
2022,8.2,5.0,10.0,9.2,9.5,7.5,8.103862241526958,8.556,Topázio,-1,1.0,Masculino,10.0,2022,RA-599,Sim
2022,7.011,10.0,9.0,8.4,8.5,7.5,7.235033410479406,6.833,Ágata,0,1.0,Feminino,9.0,2021,RA-600,Não
2022,7.713,10.0,8.0,9.7,9.0,7.5,7.380901043477451,7.167,Ametista,1,1.0,Masculino,8.0,2021,RA-601,Não
2022,8.041,5.0,11.0,9.7,10.0,7.5,7.283190584625307,7.667,Ametista,-1,1.0,Masculino,11.0,2019,RA-602,Não
2022,7.78,5.0,11.0,9.5,9.0,7.5,8.199543556051209,8.0,Ametista,-1,1.0,Feminino,11.0,2022,RA-603,Não
2022,8.018,5.0,10.0,9.0,9.0,7.5,8.472050819008087,8.333,Ametista,-1,1.0,Feminino,10.0,2021,RA-604,Não
2022,7.276,5.0,12.0,9.3,6.9,6.9,7.541356757874857,7.556,Ametista,-2,1.0,Feminino,12.0,2021,RA-605,Não
2022,6.127,5.0,10.0,9.0,9.5,7.5,6.886989081334577,6.111,Ágata,-1,1.0,Masculino,10.0,2022,RA-606,Não
2022,6.44,5.0,10.0,8.1,6.8,7.5,7.199352525950341,7.444,Ágata,-1,1.0,Masculino,10.0,2022,RA-607,Não
2022,7.216,5.0,10.0,9.6,7.8,7.5,7.436853513080823,7.222,Ametista,-1,1.0,Masculino,10.0,2022,RA-608,Não
2022,6.794,5.0,11.0,7.6,8.5,7.5,6.719722288459022,7.056,Ágata,-1,1.0,Masculino,11.0,2019,RA-609,Não
2022,8.18,10.0,9.0,9.6,9.0,7.5,8.137412945660612,8.5,Topázio,0,1.0,Feminino,9.0,2022,RA-610,Sim
2022,7.756,5.0,12.0,7.6,9.5,7.5,6.653363417388362,7.556,Ametista,-2,1.0,Masculino,12.0,2021,RA-611,Não
2022,7.594,5.0,10.0,9.2,9.0,7.5,7.663853274193508,7.167,Ametista,-1,1.0,Feminino,10.0,2021,RA-612,Não
2022,8.121,5.0,13.0,9.2,9.0,7.5,8.483251739415488,8.556,Topázio,-2,1.0,Masculino,13.0,2020,RA-613,Sim
2022,8.339,5.0,12.0,9.7,9.5,7.5,7.100511556938535,8.278,Topázio,-2,1.0,Masculino,12.0,2021,RA-614,Não
2022,8.086,10.0,9.0,9.7,9.5,7.5,7.391617507551083,6.889,Topázio,0,1.0,Feminino,9.0,2020,RA-615,Não
2022,7.303,5.0,12.0,7.4,7.4,7.5,7.483922019106372,7.278,Ametista,-2,1.0,Masculino,12.0,2019,RA-616,Não
2022,7.107,5.0,11.0,8.9,8.5,7.5,6.985553958959214,6.778,Ametista,-1,1.0,Feminino,11.0,2021,RA-617,Não
2022,7.18,5.0,13.0,8.3,8.9,7.5,6.3611501193443845,7.333,Ametista,-2,1.0,Masculino,13.0,2020,RA-618,Não
2022,7.693,5.0,11.0,8.0,9.5,7.5,5.850530098777965,7.333,Ametista,-1,1.0,Feminino,11.0,2021,RA-619,Não
2022,6.018,5.0,12.0,7.5,0.0,7.5,7.390275918724714,6.833,Ágata,-2,1.0,Masculino,12.0,2021,RA-620,Não
2022,7.448,5.0,10.0,7.7,9.5,7.5,8.085254618134146,8.222,Ametista,-1,1.0,Masculino,10.0,2020,RA-621,Não
2022,4.934,5.0,12.0,3.8,3.5,7.5,6.529869249162948,6.0,Quartzo,-2,1.0,Feminino,12.0,2019,RA-622,Não
2022,7.524,5.0,13.0,9.0,7.5,7.5,7.205054923217664,7.389,Ametista,-2,1.0,Masculino,13.0,2022,RA-623,Não
2022,7.425,5.0,10.0,8.9,9.0,7.5,7.953397598366417,7.722,Ametista,-1,1.0,Masculino,10.0,2022,RA-624,Não
2022,7.483,5.0,11.0,9.2,8.0,7.5,7.07820202603184,7.333,Ametista,-1,1.0,Masculino,11.0,2022,RA-625,Não
2022,5.818,5.0,11.0,7.6,7.4,7.5,7.156270934631714,7.278,Quartzo,-1,1.0,Masculino,11.0,2021,RA-626,Não
2022,6.621,5.0,10.0,6.7,7.0,7.5,7.145023025929362,7.0,Ágata,-1,1.0,Feminino,10.0,2022,RA-627,Não
2022,7.577,5.0,11.0,7.6,9.5,7.5,6.875933551646528,7.333,Ametista,-1,1.0,Masculino,11.0,2022,RA-628,Não
2022,8.11,10.0,9.0,10.0,9.0,7.5,7.724515678978162,7.278,Topázio,0,1.0,Masculino,9.0,2022,RA-629,Não
2022,8.064,10.0,9.0,9.2,9.5,7.5,7.6450716560664524,7.278,Topázio,0,1.0,Masculino,9.0,2022,RA-630,Não
2022,6.928,5.0,12.0,6.8,8.5,7.5,6.818842294507334,7.222,Ágata,-2,1.0,Masculino,12.0,2022,RA-631,Não
2022,6.996,5.0,10.0,9.3,8.5,6.9,7.099509872839967,6.722,Ágata,-1,1.0,Feminino,10.0,2022,RA-632,Não
2022,7.476,5.0,11.0,8.9,7.3,7.5,7.658700886429915,7.833,Ametista,-1,1.0,Feminino,11.0,2020,RA-633,Não
2022,7.619,5.0,11.0,9.4,9.5,7.5,7.782493966933179,8.222,Ametista,-1,1.0,Feminino,11.0,2022,RA-634,Não
2022,5.313,5.0,10.0,4.9,10.0,6.9,7.21991935959962,6.444,Quartzo,-1,1.0,Masculino,10.0,2022,RA-635,Não
2022,7.189,5.0,10.0,8.0,8.5,6.9,7.197492165761366,7.389,Ametista,-1,1.0,Masculino,10.0,2022,RA-636,Não
2022,7.039,5.0,10.0,9.0,8.5,7.5,7.625801693866972,7.0,Ametista,-1,1.0,Feminino,10.0,2021,RA-637,Não
2022,7.059,10.0,9.0,9.3,8.5,7.5,6.98450142200087,6.278,Ametista,0,1.0,Feminino,9.0,2020,RA-638,Não
2022,6.613,5.0,10.0,7.4,8.5,7.5,7.059007766939184,6.611,Ágata,-1,1.0,Feminino,10.0,2021,RA-639,Não
2022,6.73,5.0,11.0,8.4,9.0,7.5,6.488380000035349,6.778,Ágata,-1,1.0,Feminino,11.0,2022,RA-640,Não
2022,7.776,10.0,9.0,9.3,9.0,7.5,7.373381206824975,6.778,Ametista,0,1.0,Feminino,9.0,2022,RA-641,Não
2022,7.75,5.0,10.0,9.7,10.0,6.9,7.640501400332193,7.778,Ametista,-1,1.0,Feminino,10.0,2021,RA-642,Não
2022,6.763,5.0,10.0,8.0,9.0,7.5,6.96247428493867,6.722,Ágata,-1,1.0,Masculino,10.0,2022,RA-643,Não
2022,7.83,5.0,11.0,8.0,9.5,7.5,8.312365972931717,8.278,Ametista,-1,1.0,Feminino,11.0,2021,RA-644,Não
2022,6.086,5.0,10.0,8.1,8.5,7.5,6.821942011974204,6.833,Ágata,-1,1.0,Feminino,10.0,2022,RA-645,Não
2022,8.181,5.0,13.0,9.8,8.5,8.1,8.256236334021292,8.389,Topázio,-2,1.0,Masculino,13.0,2019,RA-646,Sim
2022,6.606,5.0,10.0,8.6,9.5,7.5,7.8185639073793824,7.278,Ágata,-1,1.0,Masculino,10.0,2022,RA-647,Não
2022,6.736,5.0,12.0,7.5,9.0,6.9,7.236888173275935,7.5,Ágata,-2,1.0,Masculino,12.0,2019,RA-648,Não
